Cell,Cyc,Type,Delta,v,q,T,t_remain
Cell3,cyc0800,C1ch,2750,4.0264311,565.6765441114333,40.197292,593
Cell3,cyc0800,C1ch,2800,4.0391045,575.9617272185736,40.322113,543
Cell3,cyc0800,C1ch,2850,4.0522985,586.2469153640001,40.347084,493
Cell3,cyc0800,C1ch,2900,4.0669765,596.5320399402839,40.309605,443
Cell3,cyc0800,C1ch,2950,4.0812941,606.8171285144858,40.35955,393
Cell3,cyc0800,C1ch,3000,4.0953302,617.1022284166836,40.272166999999996,343
Cell3,cyc0800,C1ch,3050,4.1091261,627.3873296079983,40.272166999999996,293
Cell3,cyc0800,C1ch,3100,4.123242899999998,637.6724308198648,40.20975900000001,243
Cell3,cyc0800,C1ch,3150,4.137439700000002,647.9574607351378,40.284672,193
Cell3,cyc0800,C1ch,3200,4.1524792,658.2424256798909,40.172321000000004,143
Cell3,cyc0800,C1ch,3250,4.1681199,668.5274181069097,40.197292,93
Cell3,cyc0800,C1ch,3300,4.184803,678.812401948768,40.23473,43
Cell3,cyc0800,C1ch,3343,4.2000427,687.6160393374396,40.197292,0
Cell3,cyc0900,C1ch,0,2.7370391,0.0,40.571751,3331
Cell3,cyc0900,C1ch,50,3.1714884999999997,10.27465752223815,40.584216999999995,3281
Cell3,cyc0900,C1ch,100,3.3005843,20.559630223240532,40.45939600000001,3231
Cell3,cyc0900,C1ch,150,3.3876104,30.84457968078042,40.372017,3181
Cell3,cyc0900,C1ch,200,3.4537023999999996,41.12950503221405,40.309605,3131
Cell3,cyc0900,C1ch,250,3.5059583,51.41441785357432,40.172321000000004,3081
Cell3,cyc0900,C1ch,300,3.5435358999999997,61.699322898079345,40.184788,3031
Cell3,cyc0900,C1ch,350,3.5647511,71.98421485163497,40.109909,2981
Cell3,cyc0900,C1ch,400,3.5803114999999996,82.26913515604444,40.14735,2931
Cell3,cyc0900,C1ch,450,3.5957517999999995,92.55409396042677,40.159855,2881
Cell3,cyc0900,C1ch,500,3.6119137,102.8391507445793,40.172321000000004,2831
Cell3,cyc0900,C1ch,550,3.6298001,113.1243306899494,40.122375,2781
Cell3,cyc0900,C1ch,600,3.6493311,123.4094775134396,40.20975900000001,2731
Cell3,cyc0900,C1ch,650,3.6702654000000003,133.6946290698937,40.247196,2681
Cell3,cyc0900,C1ch,700,3.6916008000000002,143.979769024765,40.172321000000004,2631
Cell3,cyc0900,C1ch,750,3.7130566,154.26491235115049,40.159855,2581
Cell3,cyc0900,C1ch,800,3.7322667000000003,164.55009626528758,40.122375,2531
Cell3,cyc0900,C1ch,850,3.7491105000000013,174.835271203737,40.134884,2481
Cell3,cyc0900,C1ch,900,3.7629864,185.12045514857482,40.047501000000004,2431
Cell3,cyc0900,C1ch,950,3.7745366000000002,195.40567187499488,40.059967,2381
Cell3,cyc0900,C1ch,1000,3.7838006,205.69086920399138,40.047501000000004,2331
Cell3,cyc0900,C1ch,1050,3.7908589999999998,215.9760949669274,39.885246,2281
Cell3,cyc0900,C1ch,1100,3.7964334,226.2614685784964,39.810328999999996,2231
Cell3,cyc0900,C1ch,1150,3.800925,236.5468396588491,39.885246,2181
Cell3,cyc0900,C1ch,1200,3.8053364999999997,246.8322431690657,39.710484,2131
Cell3,cyc0900,C1ch,1250,3.8091866999999997,257.1176667601946,39.735455,2081
Cell3,cyc0900,C1ch,1300,3.8123547999999996,267.4031089473691,39.735455,2031
Cell3,cyc0900,C1ch,1350,3.8149216,277.6885463403778,39.735455,1981
Cell3,cyc0900,C1ch,1400,3.8177288000000003,287.97401053137037,39.697975,1931
Cell3,cyc0900,C1ch,1450,3.8202955999999997,298.25948523128085,39.660542,1881
Cell3,cyc0900,C1ch,1500,3.8230627,308.5449300544654,39.735455,1831
Cell3,cyc0900,C1ch,1550,3.826231,318.8304066582557,39.760387,1781
Cell3,cyc0900,C1ch,1600,3.8295195,329.11590888850736,39.822796000000004,1731
Cell3,cyc0900,C1ch,1650,3.8333695,339.4013765811344,39.810328999999996,1681
Cell3,cyc0900,C1ch,1700,3.8380214999999995,349.6868356359778,39.947655,1631
Cell3,cyc0900,C1ch,1750,3.8425934,359.9722498898332,39.92268,1581
Cell3,cyc0900,C1ch,1800,3.8477669000000003,370.2576684382545,39.960121,1531
Cell3,cyc0900,C1ch,1850,3.853582100000001,380.54307970256724,39.972588,1481
Cell3,cyc0900,C1ch,1900,3.8595175999999998,390.8285190211436,40.047501000000004,1431
Cell3,cyc0900,C1ch,1950,3.8663352,401.1139625286747,40.059967,1381
Cell3,cyc0900,C1ch,2000,3.8734336000000003,411.3993320590973,40.059967,1331
Cell3,cyc0900,C1ch,2050,3.8806925000000003,421.6846279154545,40.097408,1281
Cell3,cyc0900,C1ch,2100,3.8887935,431.9699413520254,40.122375,1231
Cell3,cyc0900,C1ch,2150,3.8968142999999995,442.2552617859446,40.14735,1181
Cell3,cyc0900,C1ch,2200,3.9057176,452.5405809641639,40.109909,1131
Cell3,cyc0900,C1ch,2250,3.9148614,462.8259335944841,40.20975900000001,1081
Cell3,cyc0900,C1ch,2300,3.9243259,473.1112684449378,40.184788,1031
Cell3,cyc0900,C1ch,2350,3.9345524,483.39656444969336,40.159855,981
Cell3,cyc0900,C1ch,2400,3.9451802000000002,493.6818535708856,40.159855,931
Cell3,cyc0900,C1ch,2450,3.9563692,503.96705565637876,40.23473,881
Cell3,cyc0900,C1ch,2500,3.9677989,514.2522863639256,40.247196,831
Cell3,cyc0900,C1ch,2550,3.9798303,524.5375008781975,40.20975900000001,781
Cell3,cyc0900,C1ch,2600,3.9921422,534.8226728395657,40.284672,731
Cell3,cyc0900,C1ch,2650,4.0045743,545.1078906977268,40.272166999999996,681
Cell3,cyc0900,C1ch,2700,4.0169668,555.3931350036756,40.272166999999996,631
Cell3,cyc0900,C1ch,2750,4.0297198,565.6783547381017,40.334579,581
Cell3,cyc0900,C1ch,2800,4.0424728,575.9635500323079,40.297138000000004,531
Cell3,cyc0900,C1ch,2850,4.0559883,586.248729313246,40.334579,481
Cell3,cyc0900,C1ch,2900,4.0703855,596.5338792047459,40.35955,431
Cell3,cyc0900,C1ch,2950,4.084863200000001,606.8190487704842,40.309605,381
Cell3,cyc0900,C1ch,3000,4.098538899999999,617.1041896315884,40.284672,331
Cell3,cyc0900,C1ch,3050,4.1124148,627.3893139575534,40.272166999999996,281
Cell3,cyc0900,C1ch,3100,4.1265717,637.6744472909816,40.284672,231
Cell3,cyc0900,C1ch,3150,4.1412497,647.9595689350892,40.20975900000001,181
Cell3,cyc0900,C1ch,3200,4.1562085,658.2446706496887,40.184788,131
Cell3,cyc0900,C1ch,3250,4.1722102,668.5295885074902,40.23473,81
Cell3,cyc0900,C1ch,3300,4.1891341,678.8145253791471,40.20975900000001,31
Cell3,cyc0900,C1ch,3331,4.199962599999999,685.1340395459563,40.134884,0
Cell3,cyc1000,C1ch,0,2.7373597999999997,0.0,40.52180900000001,3319
Cell3,cyc1000,C1ch,50,3.1722105,10.2747655867344,40.52180900000001,3269
Cell3,cyc1000,C1ch,100,3.3015868999999998,20.55979916690074,40.409492,3219
Cell3,cyc1000,C1ch,150,3.3889339,30.84485317643251,40.247196,3169
Cell3,cyc1000,C1ch,200,3.4550660000000004,41.12991728282695,40.259705,3119
Cell3,cyc1000,C1ch,250,3.5074419999999997,51.414990524007365,40.172321000000004,3069
Cell3,cyc1000,C1ch,300,3.54514,61.70004613599692,40.122375,3019
Cell3,cyc1000,C1ch,350,3.566716200000001,71.98505613105985,40.047501000000004,2969
Cell3,cyc1000,C1ch,400,3.5824771,82.27008782302221,40.109909,2919
Cell3,cyc1000,C1ch,450,3.5977968999999996,92.55511781556913,40.134884,2869
Cell3,cyc1000,C1ch,500,3.6142797,102.8401461945669,40.172321000000004,2819
Cell3,cyc1000,C1ch,550,3.632046,113.1251871514422,40.097408,2769
Cell3,cyc1000,C1ch,600,3.6518576,123.4102297486615,40.159855,2719
Cell3,cyc1000,C1ch,650,3.6731129,133.6952437746455,40.097408,2669
Cell3,cyc1000,C1ch,700,3.6946487,143.980248570683,40.159855,2619
Cell3,cyc1000,C1ch,750,3.7153828,154.2652627601022,40.084942,2569
Cell3,cyc1000,C1ch,800,3.7343922,164.55044268671082,40.109909,2519
Cell3,cyc1000,C1ch,850,3.7507546,174.83568458017052,40.109909,2469
Cell3,cyc1000,C1ch,900,3.7645104,185.1209220603069,40.034996,2419
Cell3,cyc1000,C1ch,950,3.7761006,195.40616681083247,39.947655,2369
Cell3,cyc1000,C1ch,1000,3.7849236000000004,205.6914082478884,39.92268,2319
Cell3,cyc1000,C1ch,1050,3.7918214999999997,215.97665030387446,39.885246,2269
Cell3,cyc1000,C1ch,1100,3.797075,226.26189163280318,39.860271000000004,2219
Cell3,cyc1000,C1ch,1150,3.8017672999999994,236.5471149196854,39.772892,2169
Cell3,cyc1000,C1ch,1200,3.8059382000000004,246.8323542089115,39.673041999999995,2119
Cell3,cyc1000,C1ch,1250,3.8097882000000003,257.11749944618566,39.735455,2069
Cell3,cyc1000,C1ch,1300,3.8129562999999993,267.40261991373194,39.635567,2019
Cell3,cyc1000,C1ch,1350,3.8156432999999996,277.6877502619273,39.685509,1969
Cell3,cyc1000,C1ch,1400,3.8181701,287.9729784581587,39.697975,1919
Cell3,cyc1000,C1ch,1450,3.8210172999999994,298.2583438127018,39.72295,1869
Cell3,cyc1000,C1ch,1500,3.8239047999999993,308.5437080710228,39.72295,1819
Cell3,cyc1000,C1ch,1550,3.826993,318.8290967379337,39.72295,1769
Cell3,cyc1000,C1ch,1600,3.8307226,329.1144810819617,39.74792100000001,1719
Cell3,cyc1000,C1ch,1650,3.8345325,339.3998862274255,39.885246,1669
Cell3,cyc1000,C1ch,1700,3.838944,349.68528322307503,39.847767,1619
Cell3,cyc1000,C1ch,1750,3.8437164,359.9706719042476,39.885246,1569
Cell3,cyc1000,C1ch,1800,3.8493309,370.2560791078984,39.910179,1519
Cell3,cyc1000,C1ch,1850,3.8549857000000003,380.541483321857,39.92268,1469
Cell3,cyc1000,C1ch,1900,3.8612821000000004,390.8268956152497,39.985092,1419
Cell3,cyc1000,C1ch,1950,3.8680196000000002,401.1122474494069,39.997559,1369
Cell3,cyc1000,C1ch,2000,3.8749976000000004,411.3975639779409,40.059967,1319
Cell3,cyc1000,C1ch,2050,3.8823369,421.6828794117922,40.059967,1269
Cell3,cyc1000,C1ch,2100,3.8905983,431.96819648444114,40.097408,1219
Cell3,cyc1000,C1ch,2150,3.8985790999999996,442.25351498922896,40.172321000000004,1169
Cell3,cyc1000,C1ch,2200,3.9074421000000004,452.5387968086226,40.159855,1119
Cell3,cyc1000,C1ch,2250,3.916666,462.8240017216814,40.122375,1069
Cell3,cyc1000,C1ch,2300,3.9265318,473.1092140680559,40.184788,1019
Cell3,cyc1000,C1ch,2350,3.9367582999999997,483.3944217418282,40.222263,969
Cell3,cyc1000,C1ch,2400,3.9473057000000003,493.6796256621704,40.197292,919
Cell3,cyc1000,C1ch,2450,3.958535,503.9648347002089,40.247196,869
Cell3,cyc1000,C1ch,2500,3.9703657999999997,514.2500585837606,40.20975900000001,819
Cell3,cyc1000,C1ch,2550,3.9824772000000004,524.5352683356595,40.272166999999996,769
Cell3,cyc1000,C1ch,2600,3.9948695,534.8204833030836,40.272166999999996,719
Cell3,cyc1000,C1ch,2650,4.0075021,545.1056776858385,40.23473,669
Cell3,cyc1000,C1ch,2700,4.0199347,555.3908769581636,40.284672,619
Cell3,cyc1000,C1ch,2750,4.0322866,565.676082823154,40.23473,569
Cell3,cyc1000,C1ch,2800,4.0453205,575.9612877683649,40.334579,519
Cell3,cyc1000,C1ch,2850,4.0591965,586.2464957280241,40.272166999999996,469
Cell3,cyc1000,C1ch,2900,4.0739951,596.531700831319,40.222263,419
Cell3,cyc1000,C1ch,2950,4.088191999999999,606.8168909439493,40.222263,369
Cell3,cyc1000,C1ch,3000,4.1018271,617.1020137107135,40.197292,319
Cell3,cyc1000,C1ch,3050,4.1157837,627.3870885217727,40.172321000000004,269
Cell3,cyc1000,C1ch,3100,4.1300206,637.6721002214558,40.259705,219
Cell3,cyc1000,C1ch,3150,4.144698600000001,647.957116430325,40.159855,169
Cell3,cyc1000,C1ch,3200,4.1598582,658.2421410270757,40.134884,119
Cell3,cyc1000,C1ch,3250,4.1759801,668.5271723330011,40.134884,69
Cell3,cyc1000,C1ch,3300,4.1930246,678.8122010996806,40.072475,19
Cell3,cyc1000,C1ch,3319,4.1999226,682.7033126399366,40.20975900000001,0
Cell3,cyc1100,C1ch,0,2.7368786,0.0,40.609188,3308
Cell3,cyc1100,C1ch,50,3.1727319,10.27492100001891,40.55928400000001,3258
Cell3,cyc1100,C1ch,100,3.3025493999999997,20.56007428244898,40.44693,3208
Cell3,cyc1100,C1ch,150,3.3900568,30.84526766201994,40.347084,3158
Cell3,cyc1100,C1ch,200,3.4564695,41.13047890697437,40.297138000000004,3108
Cell3,cyc1100,C1ch,250,3.5088055000000002,51.415715064855355,40.197292,3058
Cell3,cyc1100,C1ch,300,3.5469449,61.70095967050383,40.122375,3008
Cell3,cyc1100,C1ch,350,3.5683606,71.98622348849698,40.059967,2958
Cell3,cyc1100,C1ch,400,3.5842016000000005,82.27138393318897,40.14735,2908
Cell3,cyc1100,C1ch,450,3.5996818999999998,92.55653416487164,40.184788,2858
Cell3,cyc1100,C1ch,500,3.6161246,102.84169124134527,40.23473,2808
Cell3,cyc1100,C1ch,550,3.634733,113.1268341884448,40.23473,2758
Cell3,cyc1100,C1ch,600,3.6547852,123.4119819357698,40.184788,2708
Cell3,cyc1100,C1ch,650,3.6754388999999996,133.6971392556822,40.197292,2658
Cell3,cyc1100,C1ch,700,3.6971352,143.982303034423,40.259705,2608
Cell3,cyc1100,C1ch,750,3.7180294999999997,154.26743841976509,40.134884,2558
Cell3,cyc1100,C1ch,800,3.7366781000000002,164.55258893828918,40.20975900000001,2508
Cell3,cyc1100,C1ch,850,3.7527599,174.8377658504054,40.122375,2458
Cell3,cyc1100,C1ch,900,3.7659542999999998,185.1229262954195,40.084942,2408
Cell3,cyc1100,C1ch,950,3.7769427,195.4080989053777,40.022529999999996,2358
Cell3,cyc1100,C1ch,1000,3.7855651,205.6932556247076,40.022529999999996,2308
Cell3,cyc1100,C1ch,1050,3.7923025999999997,215.9784044449488,39.897713,2258
Cell3,cyc1100,C1ch,1100,3.7979173999999998,226.26355341326482,39.822796000000004,2208
Cell3,cyc1100,C1ch,1150,3.8024089,236.548920547766,39.797863,2158
Cell3,cyc1100,C1ch,1200,3.8064593999999996,246.8342841047736,39.772892,2108
Cell3,cyc1100,C1ch,1250,3.8100687999999994,257.1196538206889,39.685509,2058
Cell3,cyc1100,C1ch,1300,3.8135982000000004,267.405027651357,39.760387,2008
Cell3,cyc1100,C1ch,1350,3.8162447999999998,277.6903890950928,39.772892,1958
Cell3,cyc1100,C1ch,1400,3.8187716,287.9756672687479,39.810328999999996,1908
Cell3,cyc1100,C1ch,1450,3.8217792999999998,298.2609562256707,39.785358,1858
Cell3,cyc1100,C1ch,1500,3.8249476000000002,308.5462523102417,39.772892,1808
Cell3,cyc1100,C1ch,1550,3.8279152,318.83147373094687,39.810328999999996,1758
Cell3,cyc1100,C1ch,1600,3.8316851,329.1166738323297,39.92268,1708
Cell3,cyc1100,C1ch,1650,3.8357756000000003,339.4020606473457,39.897713,1658
Cell3,cyc1100,C1ch,1700,3.8399866,349.68746126154923,40.010063,1608
Cell3,cyc1100,C1ch,1750,3.8451199999999996,359.97285911789965,39.935146,1558
Cell3,cyc1100,C1ch,1800,3.8506943999999996,370.2582400719503,39.947655,1508
Cell3,cyc1100,C1ch,1850,3.8563892999999996,380.54359988288365,40.010063,1458
Cell3,cyc1100,C1ch,1900,3.8626456,390.82897370783485,40.059967,1408
Cell3,cyc1100,C1ch,1950,3.8695436,401.1143616854451,40.047501000000004,1358
Cell3,cyc1100,C1ch,2000,3.8766019,411.39972641004096,40.134884,1308
Cell3,cyc1100,C1ch,2050,3.8840212999999997,421.6850913028226,40.134884,1258
Cell3,cyc1100,C1ch,2100,3.8920019,431.9704723992174,40.122375,1208
Cell3,cyc1100,C1ch,2150,3.9005842000000004,442.25586624805686,40.184788,1158
Cell3,cyc1100,C1ch,2200,3.9092467000000006,452.5412729778714,40.247196,1108
Cell3,cyc1100,C1ch,2250,3.9184706,462.82670553125337,40.222263,1058
Cell3,cyc1100,C1ch,2300,3.9284567999999997,473.112142400845,40.23473,1008
Cell3,cyc1100,C1ch,2350,3.9387233,483.3975471479085,40.297138000000004,958
Cell3,cyc1100,C1ch,2400,3.9494712,493.68296344071786,40.297138000000004,908
Cell3,cyc1100,C1ch,2450,3.9610615,503.9683920207689,40.297138000000004,858
Cell3,cyc1100,C1ch,2500,3.9729322999999996,514.253819428755,40.272166999999996,808
Cell3,cyc1100,C1ch,2550,3.9848432999999996,524.539215546563,40.259705,758
Cell3,cyc1100,C1ch,2600,3.9973959999999997,534.8245188886651,40.284672,708
Cell3,cyc1100,C1ch,2650,4.0101089,545.1098340813091,40.309605,658
Cell3,cyc1100,C1ch,2700,4.022821899999999,555.3951392036133,40.297138000000004,608
Cell3,cyc1100,C1ch,2750,4.0353346,565.6804408282674,40.334579,558
Cell3,cyc1100,C1ch,2800,4.0485287,575.9657192579717,40.384521,508
Cell3,cyc1100,C1ch,2850,4.0625253,586.2509803765599,40.396988,458
Cell3,cyc1100,C1ch,2900,4.0771232,596.5361911283705,40.309605,408
Cell3,cyc1100,C1ch,2950,4.09128,606.8213906462232,40.35955,358
Cell3,cyc1100,C1ch,3000,4.1050358000000005,617.1065734448513,40.309605,308
Cell3,cyc1100,C1ch,3050,4.1189919,627.3917694615478,40.259705,258
Cell3,cyc1100,C1ch,3100,4.1330285,637.6769752170783,40.23473,208
Cell3,cyc1100,C1ch,3150,4.1481075,647.9621685456642,40.222263,158
Cell3,cyc1100,C1ch,3200,4.1637082,658.2473545282085,40.172321000000004,108
Cell3,cyc1100,C1ch,3250,4.17975,668.5325353782519,40.23473,58
Cell3,cyc1100,C1ch,3300,4.1970749000000005,678.8177289127434,40.20975900000001,8
Cell3,cyc1100,C1ch,3308,4.2000427,680.3608812850377,40.247196,0
Cell3,cyc1200,C1ch,0,2.7374401,0.0,40.55928400000001,3296
Cell3,cyc1200,C1ch,50,3.1738145,10.27480317605045,40.55928400000001,3246
Cell3,cyc1200,C1ch,100,3.3039529,20.55984079320748,40.471901,3196
Cell3,cyc1200,C1ch,150,3.3914204,30.84490172226778,40.309605,3146
Cell3,cyc1200,C1ch,200,3.4580336000000003,41.1299471246624,40.159855,3096
Cell3,cyc1200,C1ch,250,3.5104097999999997,51.41500740234522,40.122375,3046
Cell3,cyc1200,C1ch,300,3.5487094,61.70000302771165,40.122375,2996
Cell3,cyc1200,C1ch,350,3.5704458,71.98497322208489,40.122375,2946
Cell3,cyc1200,C1ch,400,3.5863674,82.26994138263784,40.059967,2896
Cell3,cyc1200,C1ch,450,3.6017672999999997,92.55493746532356,40.122375,2846
Cell3,cyc1200,C1ch,500,3.6187716,102.8399634058414,40.172321000000004,2796
Cell3,cyc1200,C1ch,550,3.637059,113.1249998071849,40.14735,2746
Cell3,cyc1200,C1ch,600,3.6568305,123.4100170018158,40.197292,2696
Cell3,cyc1200,C1ch,650,3.6784468,133.69500181832382,40.159855,2646
Cell3,cyc1200,C1ch,700,3.6999426,143.9800107966902,40.184788,2596
Cell3,cyc1200,C1ch,750,3.7207567999999998,154.2649952310876,40.20975900000001,2546
Cell3,cyc1200,C1ch,800,3.7389641000000013,164.5499671515011,40.134884,2496
Cell3,cyc1200,C1ch,850,3.7546849,174.8349360492571,40.122375,2446
Cell3,cyc1200,C1ch,900,3.7676787000000003,185.11991733871292,40.022529999999996,2396
Cell3,cyc1200,C1ch,950,3.7781458,195.404888613327,40.010063,2346
Cell3,cyc1200,C1ch,1000,3.7864074999999997,205.68986165281,39.935146,2296
Cell3,cyc1200,C1ch,1050,3.7929845,215.9748170758989,39.872738,2246
Cell3,cyc1200,C1ch,1100,3.7981578999999996,226.25978633530517,39.860271000000004,2196
Cell3,cyc1200,C1ch,1150,3.8030105000000014,236.54471054061386,39.772892,2146
Cell3,cyc1200,C1ch,1200,3.8070209000000004,246.82962800913657,39.847767,2096
Cell3,cyc1200,C1ch,1250,3.8109913,257.1145609789785,39.772892,2046
Cell3,cyc1200,C1ch,1300,3.8143198,267.39949460115054,39.685509,1996
Cell3,cyc1200,C1ch,1350,3.8172072999999997,277.6844174955665,39.648075,1946
Cell3,cyc1200,C1ch,1400,3.8198946000000014,287.9693414158953,39.697975,1896
Cell3,cyc1200,C1ch,1450,3.8227417,298.2544036445398,39.72295,1846
Cell3,cyc1200,C1ch,1500,3.8256292000000003,308.5395311295387,39.74792100000001,1796
Cell3,cyc1200,C1ch,1550,3.8290381,318.8246139945391,39.847767,1746
Cell3,cyc1200,C1ch,1600,3.8325675,329.10980177736235,39.860271000000004,1696
Cell3,cyc1200,C1ch,1650,3.8370991,339.3951611506738,39.897713,1646
Cell3,cyc1200,C1ch,1700,3.8413904000000003,349.68053565784203,39.897713,1596
Cell3,cyc1200,C1ch,1750,3.8466839999999998,359.9658923558604,39.972588,1546
Cell3,cyc1200,C1ch,1800,3.8519778,370.2512432413753,39.972588,1496
Cell3,cyc1200,C1ch,1850,3.8579936000000004,380.5365895961965,40.022529999999996,1446
Cell3,cyc1200,C1ch,1900,3.8643301,390.82193127698935,40.097408,1396
Cell3,cyc1200,C1ch,1950,3.8709471,401.1072688527103,40.109909,1346
Cell3,cyc1200,C1ch,2000,3.8782864000000004,411.39257750665803,40.059967,1296
Cell3,cyc1200,C1ch,2050,3.8859863,421.6778491885597,40.109909,1246
Cell3,cyc1200,C1ch,2100,3.8939269,431.9631250895606,40.084942,1196
Cell3,cyc1200,C1ch,2150,3.9022686,442.2483958283946,40.159855,1146
Cell3,cyc1200,C1ch,2200,3.9114926,452.53367302161837,40.134884,1096
Cell3,cyc1200,C1ch,2250,3.920516000000001,462.81891981665564,40.184788,1046
Cell3,cyc1200,C1ch,2300,3.9301009,473.1041807468991,40.23473,996
Cell3,cyc1200,C1ch,2350,3.9410093,483.389424865882,40.172321000000004,946
Cell3,cyc1200,C1ch,2400,3.9519176,493.6746788406778,40.20975900000001,896
Cell3,cyc1200,C1ch,2450,3.9632671000000004,503.95992350353316,40.259705,846
Cell3,cyc1200,C1ch,2500,3.9752183,514.2451638480292,40.222263,796
Cell3,cyc1200,C1ch,2550,3.9877307,524.5303312791107,40.23473,746
Cell3,cyc1200,C1ch,2600,4.0004439,534.8154578953856,40.284672,696
Cell3,cyc1200,C1ch,2650,4.013156899999999,545.1005791478034,40.259705,646
Cell3,cyc1200,C1ch,2700,4.0255489,555.3857416553922,40.347084,596
Cell3,cyc1200,C1ch,2750,4.0384226000000005,565.6709002612067,40.297138000000004,546
Cell3,cyc1200,C1ch,2800,4.0516968,575.9560547268337,40.259705,496
Cell3,cyc1200,C1ch,2850,4.0662951000000005,586.2411966350606,40.322113,446
Cell3,cyc1200,C1ch,2900,4.0806522,596.5263175649684,40.297138000000004,396
Cell3,cyc1200,C1ch,2950,4.0944481,606.8114944179382,40.284672,346
Cell3,cyc1200,C1ch,3000,4.1084046,617.0966857003884,40.322113,296
Cell3,cyc1200,C1ch,3050,4.1223607000000015,627.3818736392823,40.184788,246
Cell3,cyc1200,C1ch,3100,4.1367183,637.6670231303033,40.222263,196
Cell3,cyc1200,C1ch,3150,4.1517172,647.9521567560188,40.197292,146
Cell3,cyc1200,C1ch,3200,4.1671572,658.2373268226453,40.197292,96
Cell3,cyc1200,C1ch,3250,4.1839609,668.5225105021192,40.20975900000001,46
Cell3,cyc1200,C1ch,3296,4.199962599999999,677.9297546952447,40.122375,0
Cell3,cyc1300,C1ch,0,2.736999,0.0,40.52180900000001,3284
Cell3,cyc1300,C1ch,50,3.1750178,10.27472445556355,40.471901,3234
Cell3,cyc1300,C1ch,100,3.3053163999999997,20.55971609469318,40.409492,3184
Cell3,cyc1300,C1ch,150,3.3930247000000002,30.84471185423851,40.334579,3134
Cell3,cyc1300,C1ch,200,3.459718,41.12970572133446,40.23473,3084
Cell3,cyc1300,C1ch,250,3.512455,51.4146916640801,40.159855,3034
Cell3,cyc1300,C1ch,300,3.5506743999999997,61.69969263636357,40.059967,2984
Cell3,cyc1300,C1ch,350,3.5724511,71.98470306265006,40.084942,2934
Cell3,cyc1300,C1ch,400,3.5882924,82.26970426494769,40.134884,2884
Cell3,cyc1300,C1ch,450,3.6040932999999997,92.55471576036328,40.109909,2834
Cell3,cyc1300,C1ch,500,3.6210574999999996,102.83973328388893,40.122375,2784
Cell3,cyc1300,C1ch,550,3.6397862,113.1247434206484,40.097408,2734
Cell3,cyc1300,C1ch,600,3.6598382000000007,123.4097582639982,40.159855,2684
Cell3,cyc1300,C1ch,650,3.6812538999999997,133.6947912351117,40.222263,2634
